Time,q_L_arm_0,q_L_arm_1,q_L_arm_2,q_L_arm_3,q_L_arm_4,q_L_arm_5,q_L_arm_6,q_L_arm_des_0,q_L_arm_des_1,q_L_arm_des_2,q_L_arm_des_3,q_L_arm_des_4,q_L_arm_des_5,q_L_arm_des_6,q_L_hand_0,q_L_hand_1,q_L_hand_2,q_L_hand_3,q_L_hand_4,q_L_hand_5,q_L_hand_6,q_L_hand_7,q_L_hand_8,q_L_hand_9,q_L_hand_10,q_L_hand_des_0,q_L_hand_des_1,q_L_hand_des_2,q_L_hand_des_3,q_L_hand_des_4,q_L_hand_des_5,q_L_hand_des_6,q_L_hand_des_7,q_L_hand_des_8,q_L_hand_des_9,q_L_hand_des_10,q_R_arm_0,q_R_arm_1,q_R_arm_2,q_R_arm_3,q_R_arm_4,q_R_arm_5,q_R_arm_6,q_R_arm_des_0,q_R_arm_des_1,q_R_arm_des_2,q_R_arm_des_3,q_R_arm_des_4,q_R_arm_des_5,q_R_arm_des_6,q_R_hand_0,q_R_hand_1,q_R_hand_2,q_R_hand_3,q_R_hand_4,q_R_hand_5,q_R_hand_6,q_R_hand_7,q_R_hand_8,q_R_hand_9,q_R_hand_10,q_R_hand_des_0,q_R_hand_des_1,q_R_hand_des_2,q_R_hand_des_3,q_R_hand_des_4,q_R_hand_des_5,q_R_hand_des_6,q_R_hand_des_7,q_R_hand_des_8,q_R_hand_des_9,q_R_hand_des_10
8.697,-0.656967,0.666608,-0.221894,-2.0744,0.34231,0.682414,1.00743,-0.65638,0.666906,-0.221711,-2.07448,0.34292,0.682278,1.00671,-1.68921,0.320868,1,-1,-1,-0.961932,-0.98007,-0.989938,-0.994179,-0.991776,-0.995007,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.658914,-0.668136,0.219552,-2.07559,-0.343244,-0.683028,1.0059,-0.658301,-0.668425,0.219389,-2.07566,-0.343856,-0.682886,1.00519,1.28062e-05,-1.45658e-05,-6.28444e-08,6.28382e-07,1.24303e-07,6.89154e-07,1.82765e-07,5.81529e-07,1.3083e-07,5.27236e-07,1.06994e-07,0,0,0,0,0,0,0,0,0,0,0
8.698,-0.65642,0.666899,-0.221737,-2.07446,0.342883,0.682292,1.00677,-0.655831,0.667195,-0.221554,-2.07454,0.343491,0.682155,1.00605,-1.68922,0.320884,1,-1,-1,-0.961943,-0.980077,-0.989941,-0.994181,-0.991786,-0.995014,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.658366,-0.668424,0.219396,-2.07565,-0.343816,-0.682903,1.00525,-0.657753,-0.668712,0.219233,-2.07572,-0.344426,-0.682761,1.00453,1.2883e-05,-1.45654e-05,-6.24089e-08,6.31664e-07,1.24731e-07,6.92745e-07,1.83388e-07,5.84628e-07,1.31236e-07,5.30047e-07,1.07283e-07,0,0,0,0,0,0,0,0,0,0,0
8.699,-0.655871,0.667188,-0.22158,-2.07452,0.343454,0.68217,1.00612,-0.655282,0.667482,-0.221397,-2.0746,0.344061,0.682032,1.00539,-1.68923,0.3209,1,-1,-1,-0.961954,-0.980084,-0.989945,-0.994183,-0.991796,-0.99502,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.657817,-0.668711,0.219239,-2.07572,-0.344386,-0.682778,1.00459,-0.657203,-0.668997,0.219076,-2.07578,-0.344995,-0.682635,1.00387,1.29598e-05,-1.45651e-05,-6.19775e-08,6.34952e-07,1.2516e-07,6.96343e-07,1.84013e-07,5.87732e-07,1.31642e-07,5.32863e-07,1.07573e-07,0,0,0,0,0,0,0,0,0,0,0
8.7,-0.655323,0.667475,-0.221424,-2.07458,0.344025,0.682046,1.00546,-0.654733,0.667768,-0.221241,-2.07466,0.34463,0.681908,1.00473,-1.68924,0.320915,1,-1,-1,-0.961964,-0.980091,-0.989948,-0.994185,-0.991805,-0.995027,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.657268,-0.668996,0.219082,-2.07578,-0.344955,-0.682653,1.00393,-0.656653,-0.669281,0.21892,-2.07584,-0.345562,-0.682508,1.00322,1.30367e-05,-1.45648e-05,-6.155e-08,6.38245e-07,1.2559e-07,6.99947e-07,1.8464e-07,5.90842e-07,1.3205e-07,5.35685e-07,1.07863e-07,0,0,0,0,0,0,0,0,0,0,0
8.701,-0.654773,0.667761,-0.221267,-2.07464,0.344593,0.681922,1.0048,-0.654183,0.668053,-0.221085,-2.07472,0.345197,0.681783,1.00408,-1.68925,0.32093,1,-1,-1,-0.961975,-0.980097,-0.989951,-0.994187,-0.991815,-0.995033,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.656718,-0.66928,0.218926,-2.07584,-0.345523,-0.682526,1.00328,-0.656103,-0.669564,0.218764,-2.0759,-0.346129,-0.682381,1.00256,1.31137e-05,-1.45646e-05,-6.11266e-08,6.41543e-07,1.26021e-07,7.03558e-07,1.85268e-07,5.93958e-07,1.32459e-07,5.38512e-07,1.08155e-07,0,0,0,0,0,0,0,0,0,0,0
8.702,-0.654223,0.668046,-0.221111,-2.0747,0.345161,0.681797,1.00414,-0.653632,0.668337,-0.220929,-2.07478,0.345763,0.681656,1.00342,-1.68925,0.320946,1,-1,-1,-0.961986,-0.980104,-0.989954,-0.994189,-0.991825,-0.99504,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.656168,-0.669563,0.21877,-2.0759,-0.346089,-0.682399,1.00262,-0.655551,-0.669845,0.218607,-2.07596,-0.346694,-0.682253,1.0019,1.31907e-05,-1.45644e-05,-6.07073e-08,6.44847e-07,1.26453e-07,7.07175e-07,1.85897e-07,5.9708e-07,1.32869e-07,5.41345e-07,1.08447e-07,0,0,0,0,0,0,0,0,0,0,0
8.703,-0.653672,0.66833,-0.220955,-2.07476,0.345726,0.68167,1.00348,-0.65308,0.668619,-0.220773,-2.07483,0.346327,0.681529,1.00276,-1.68926,0.320961,1,-1,-1,-0.961997,-0.980112,-0.989957,-0.994192,-0.991834,-0.995047,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.655616,-0.669844,0.218613,-2.07596,-0.346655,-0.682271,1.00196,-0.654999,-0.670125,0.218451,-2.07602,-0.347257,-0.682124,1.00124,1.32678e-05,-1.45643e-05,-6.02919e-08,6.48157e-07,1.26886e-07,7.10798e-07,1.86528e-07,6.00207e-07,1.33281e-07,5.44182e-07,1.0874e-07,0,0,0,0,0,0,0,0,0,0,0
8.704,-0.653121,0.668613,-0.2208,-2.07482,0.34629,0.681543,1.00282,-0.652528,0.6689,-0.220617,-2.07489,0.34689,0.681402,1.0021,-1.68927,0.320977,1,-1,-1,-0.962007,-0.980119,-0.989961,-0.994194,-0.991844,-0.995053,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.655064,-0.670124,0.218457,-2.07602,-0.347218,-0.682142,1.0013,-0.654447,-0.670403,0.218295,-2.07608,-0.34782,-0.681995,1.00058,1.3345e-05,-1.45643e-05,-5.98805e-08,6.51472e-07,1.2732e-07,7.14428e-07,1.87161e-07,6.03339e-07,1.33693e-07,5.47025e-07,1.09034e-07,0,0,0,0,0,0,0,0,0,0,0
8.705,-0.652569,0.668895,-0.220644,-2.07488,0.346853,0.681415,1.00217,-0.651975,0.66918,-0.220462,-2.07495,0.347451,0.681273,1.00144,-1.68928,0.320993,1,-1,-1,-0.962018,-0.980127,-0.989964,-0.994197,-0.991854,-0.99506,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.654512,-0.670403,0.218301,-2.07608,-0.347781,-0.682013,1.00064,-0.653894,-0.670681,0.218139,-2.07614,-0.348381,-0.681865,0.999925,1.34223e-05,-1.45643e-05,-5.94731e-08,6.54793e-07,1.27756e-07,7.18065e-07,1.87795e-07,6.06478e-07,1.34106e-07,5.49873e-07,1.09329e-07,0,0,0,0,0,0,0,0,0,0,0
8.706,-0.652016,0.669175,-0.220489,-2.07494,0.347414,0.681287,1.00151,-0.651422,0.669459,-0.220307,-2.07501,0.34801,0.681143,1.00078,-1.68929,0.321009,1,-1,-1,-0.962028,-0.980134,-0.989968,-0.9942,-0.991863,-0.995068,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.653959,-0.67068,0.218145,-2.07614,-0.348342,-0.681883,0.999985,-0.65334,-0.670956,0.217984,-2.0762,-0.348941,-0.681734,0.999266,1.34996e-05,-1.45644e-05,-5.90698e-08,6.5812e-07,1.28192e-07,7.21708e-07,1.88431e-07,6.09622e-07,1.3452e-07,5.52727e-07,1.09625e-07,0,0,0,0,0,0,0,0,0,0,0
8.707,-0.651462,0.669454,-0.220334,-2.075,0.347974,0.681157,1.00085,-0.650868,0.669737,-0.220152,-2.07507,0.348569,0.681013,1.00012,-1.6893,0.321024,1,-1,-1,-0.962039,-0.980142,-0.989971,-0.994203,-0.991873,-0.995074,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.653405,-0.670956,0.21799,-2.0762,-0.348902,-0.681752,0.999326,-0.652785,-0.671231,0.217828,-2.07626,-0.349499,-0.681603,0.998608,1.3577e-05,-1.45645e-05,-5.86706e-08,6.61452e-07,1.28629e-07,7.25357e-07,1.89069e-07,6.12772e-07,1.34936e-07,5.55585e-07,1.09921e-07,0,0,0,0,0,0,0,0,0,0,0
8.708,-0.650908,0.669732,-0.220179,-2.07506,0.348533,0.681027,1.00019,-0.650313,0.670013,-0.219998,-2.07513,0.349126,0.680882,0.999461,-1.6893,0.321039,1,-1,-1,-0.962049,-0.980149,-0.989975,-0.994206,-0.991883,-0.995081,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.65285,-0.671231,0.217834,-2.07626,-0.34946,-0.681621,0.998667,-0.65223,-0.671504,0.217672,-2.07632,-0.350056,-0.68147,0.997948,1.36545e-05,-1.45647e-05,-5.82754e-08,6.6479e-07,1.29068e-07,7.29013e-07,1.89708e-07,6.15927e-07,1.35353e-07,5.5845e-07,1.10219e-07,0,0,0,0,0,0,0,0,0,0,0
8.709,-0.650354,0.670008,-0.220024,-2.07512,0.34909,0.680896,0.999528,-0.649758,0.670287,-0.219843,-2.07519,0.349682,0.68075,0.998801,-1.68931,0.321054,1,-1,-1,-0.96206,-0.980157,-0.989978,-0.994208,-0.991892,-0.995088,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.652295,-0.671504,0.217678,-2.07632,-0.350017,-0.681489,0.998008,-0.651674,-0.671776,0.217517,-2.07638,-0.350612,-0.681337,0.997289,1.3732e-05,-1.45649e-05,-5.78843e-08,6.68134e-07,1.29507e-07,7.32676e-07,1.90349e-07,6.19089e-07,1.3577e-07,5.61319e-07,1.10517e-07,0,0,0,0,0,0,0,0,0,0,0
8.71,-0.649798,0.670282,-0.21987,-2.07518,0.349646,0.680764,0.998868,-0.649202,0.670561,-0.219688,-2.07525,0.350237,0.680618,0.998141,-1.68932,0.321068,1,-1,-1,-0.96207,-0.980164,-0.989981,-0.994211,-0.991901,-0.995095,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.651739,-0.671776,0.217523,-2.07638,-0.350573,-0.681356,0.997349,-0.651117,-0.672046,0.217362,-2.07644,-0.351166,-0.681204,0.99663,1.38097e-05,-1.45652e-05,-5.74972e-08,6.71483e-07,1.29948e-07,7.36345e-07,1.90991e-07,6.22256e-07,1.36189e-07,5.64194e-07,1.10816e-07,0,0,0,0,0,0,0,0,0,0,0
8.711,-0.649242,0.670555,-0.219714,-2.07523,0.350202,0.680633,0.998207,-0.648645,0.670832,-0.219533,-2.0753,0.350791,0.680486,0.99748,-1.68933,0.321082,1,-1,-1,-0.96208,-0.980171,-0.989985,-0.994214,-0.991911,-0.995101,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.651183,-0.672046,0.217367,-2.07643,-0.351128,-0.681222,0.996689,-0.65056,-0.672315,0.217206,-2.07649,-0.351719,-0.68107,0.99597,1.38874e-05,-1.45656e-05,-5.71141e-08,6.74838e-07,1.3039e-07,7.40021e-07,1.91635e-07,6.25429e-07,1.36609e-07,5.67074e-07,1.11116e-07,0,0,0,0,0,0,0,0,0,0,0
8.712,-0.648686,0.670826,-0.219559,-2.07529,0.350756,0.680501,0.997547,-0.648088,0.671101,-0.219378,-2.07536,0.351344,0.680354,0.996819,-1.68934,0.321096,1,-1,-1,-0.96209,-0.980177,-0.989988,-0.994216,-0.99192,-0.995107,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.650625,-0.672315,0.217212,-2.07649,-0.351681,-0.681088,0.996029,-0.650002,-0.672582,0.217051,-2.07655,-0.352271,-0.680935,0.99531,1.39651e-05,-1.4566e-05,-5.67351e-08,6.78199e-07,1.30833e-07,7.43704e-07,1.9228e-07,6.28607e-07,1.3703e-07,5.6996e-07,1.11416e-07,0,0,0,0,0,0,0,0,0,0,0
8.713,-0.648128,0.671096,-0.219403,-2.07535,0.351309,0.680369,0.996886,-0.64753,0.671369,-0.219222,-2.07542,0.351895,0.680221,0.996158,-1.68934,0.32111,1,-1,-1,-0.9621,-0.980184,-0.989992,-0.994219,-0.991929,-0.995114,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.650068,-0.672583,0.217057,-2.07655,-0.352232,-0.680953,0.99537,-0.649444,-0.672849,0.216896,-2.07661,-0.352821,-0.680799,0.99465,1.4043e-05,-1.45665e-05,-5.63602e-08,6.81566e-07,1.31277e-07,7.47393e-07,1.92927e-07,6.31792e-07,1.37452e-07,5.72851e-07,1.11718e-07,0,0,0,0,0,0,0,0,0,0,0
8.714,-0.64757,0.671364,-0.219248,-2.07541,0.351861,0.680236,0.996225,-0.646971,0.671636,-0.219067,-2.07548,0.352445,0.680086,0.995497,-1.68935,0.321123,1,-1,-1,-0.96211,-0.980191,-0.989995,-0.994222,-0.991938,-0.995121,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.649509,-0.67285,0.216902,-2.07661,-0.352783,-0.680817,0.994709,-0.648885,-0.673114,0.216741,-2.07667,-0.35337,-0.680663,0.99399,1.41209e-05,-1.45671e-05,-5.59894e-08,6.84938e-07,1.31722e-07,7.51089e-07,1.93576e-07,6.34983e-07,1.37875e-07,5.75748e-07,1.1202e-07,0,0,0,0,0,0,0,0,0,0,0
8.715,-0.647012,0.671632,-0.219093,-2.07547,0.35241,0.680101,0.995564,-0.646412,0.671902,-0.218913,-2.07554,0.352993,0.679952,0.994836,-1.68936,0.321138,1,-1,-1,-0.962119,-0.980199,-0.989999,-0.994225,-0.991947,-0.995127,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.64895,-0.673115,0.216747,-2.07667,-0.353332,-0.680681,0.994049,-0.648325,-0.673377,0.216587,-2.07673,-0.353917,-0.680526,0.993329,1.41988e-05,-1.45677e-05,-5.56225e-08,6.88316e-07,1.32168e-07,7.54792e-07,1.94227e-07,6.38179e-07,1.383e-07,5.7865e-07,1.12324e-07,0,0,0,0,0,0,0,0,0,0,0
8.716,-0.646453,0.671898,-0.218939,-2.07552,0.352959,0.679966,0.994903,-0.645852,0.672167,-0.218759,-2.07559,0.35354,0.679816,0.994174,-1.68937,0.321151,1,-1,-1,-0.962129,-0.980206,-0.990002,-0.994228,-0.991956,-0.995134,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.64839,-0.673378,0.216592,-2.07673,-0.35388,-0.680544,0.993389,-0.647765,-0.673639,0.216432,-2.07679,-0.354464,-0.680388,0.992668,1.42769e-05,-1.45684e-05,-5.52598e-08,6.917e-07,1.32615e-07,7.58501e-07,1.94879e-07,6.41381e-07,1.38725e-07,5.81557e-07,1.12628e-07,0,0,0,0,0,0,0,0,0,0,0
8.717,-0.645893,0.672162,-0.218785,-2.07558,0.353506,0.679831,0.994241,-0.645291,0.67243,-0.218604,-2.07565,0.354086,0.679679,0.993513,-1.68938,0.321165,1,-1,-1,-0.962139,-0.980213,-0.990006,-0.994231,-0.991965,-0.995141,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.64783,-0.673641,0.216438,-2.07679,-0.354426,-0.680406,0.992728,-0.647203,-0.6739,0.216278,-2.07685,-0.355009,-0.680249,0.992007,1.4355e-05,-1.45691e-05,-5.49012e-08,6.9509e-07,1.33064e-07,7.62218e-07,1.95533e-07,6.44589e-07,1.39152e-07,5.8447e-07,1.12933e-07,0,0,0,0,0,0,0,0,0,0,0
8.718,-0.645332,0.672426,-0.21863,-2.07564,0.354052,0.679694,0.993579,-0.64473,0.672692,-0.21845,-2.07571,0.35463,0.679542,0.992851,-1.68938,0.321177,1,-1,-1,-0.962148,-0.980219,-0.990009,-0.994233,-0.991974,-0.995147,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.647269,-0.673901,0.216283,-2.07684,-0.354971,-0.680268,0.992067,-0.646642,-0.67416,0.216123,-2.0769,-0.355552,-0.68011,0.991346,1.44332e-05,-1.45699e-05,-5.45466e-08,6.98486e-07,1.33513e-07,7.6594e-07,1.96188e-07,6.47803e-07,1.3958e-07,5.87389e-07,1.13239e-07,0,0,0,0,0,0,0,0,0,0,0
8.719,-0.644771,0.672688,-0.218476,-2.0757,0.354596,0.679556,0.992918,-0.644168,0.672952,-0.218297,-2.07576,0.355173,0.679403,0.992189,-1.68939,0.321191,1,-1,-1,-0.962158,-0.980226,-0.990013,-0.994236,-0.991983,-0.995154,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.646707,-0.674161,0.216129,-2.0769,-0.355515,-0.680129,0.991406,-0.646079,-0.674418,0.215969,-2.07696,-0.356095,-0.67997,0.990685,1.45115e-05,-1.45707e-05,-5.41962e-08,7.01888e-07,1.33964e-07,7.6967e-07,1.96845e-07,6.51023e-07,1.40009e-07,5.90313e-07,1.13545e-07,0,0,0,0,0,0,0,0,0,0,0
8.72,-0.64421,0.672949,-0.218323,-2.07575,0.355139,0.679418,0.992255,-0.643606,0.673212,-0.218143,-2.07582,0.355715,0.679264,0.991526,-1.6894,0.321204,1,-1,-1,-0.962167,-0.980233,-0.990017,-0.994239,-0.991992,-0.99516,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.646145,-0.674419,0.215975,-2.07696,-0.356057,-0.679989,0.990745,-0.645516,-0.674674,0.215815,-2.07702,-0.356635,-0.67983,0.990023,1.45898e-05,-1.45716e-05,-5.38499e-08,7.05295e-07,1.34416e-07,7.73407e-07,1.97504e-07,6.54249e-07,1.40439e-07,5.93242e-07,1.13853e-07,0,0,0,0,0,0,0,0,0,0,0
8.721,-0.643647,0.673207,-0.218169,-2.07581,0.355681,0.67928,0.991593,-0.643043,0.673469,-0.217989,-2.07588,0.356255,0.679125,0.990864,-1.6894,0.321216,1,-1,-1,-0.962176,-0.98024,-0.99002,-0.994242,-0.992001,-0.995166,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.645582,-0.674676,0.215821,-2.07702,-0.356598,-0.679849,0.990083,-0.644953,-0.67493,0.215661,-2.07708,-0.357175,-0.679689,0.989362,1.46682e-05,-1.45726e-05,-5.35078e-08,7.08709e-07,1.34869e-07,7.7715e-07,1.98164e-07,6.57481e-07,1.4087e-07,5.96177e-07,1.14162e-07,0,0,0,0,0,0,0,0,0,0,0
8.722,-0.643084,0.673465,-0.218015,-2.07587,0.356222,0.679141,0.990931,-0.642479,0.673725,-0.217835,-2.07593,0.356795,0.678986,0.990201,-1.68941,0.321228,1,-1,-1,-0.962185,-0.980246,-0.990024,-0.994245,-0.992009,-0.995173,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.645018,-0.674932,0.215667,-2.07708,-0.357138,-0.679708,0.989421,-0.644388,-0.675184,0.215507,-2.07713,-0.357713,-0.679547,0.9887,1.47467e-05,-1.45736e-05,-5.31697e-08,7.12128e-07,1.35323e-07,7.809e-07,1.98826e-07,6.60718e-07,1.41303e-07,5.99117e-07,1.14471e-07,0,0,0,0,0,0,0,0,0,0,0
8.723,-0.64252,0.673721,-0.217861,-2.07592,0.356761,0.679001,0.990268,-0.641915,0.67398,-0.217682,-2.07599,0.357332,0.678845,0.989538,-1.68942,0.32124,1,-1,-1,-0.962194,-0.980253,-0.990027,-0.994248,-0.992018,-0.995179,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.644454,-0.675186,0.215513,-2.07713,-0.357676,-0.679566,0.988759,-0.643823,-0.675436,0.215354,-2.07719,-0.35825,-0.679405,0.988038,1.48253e-05,-1.45747e-05,-5.28357e-08,7.15554e-07,1.35778e-07,7.84657e-07,1.9949e-07,6.63962e-07,1.41736e-07,6.02063e-07,1.14781e-07,0,0,0,0,0,0,0,0,0,0,0
8.724,-0.641956,0.673977,-0.217708,-2.07598,0.357298,0.67886,0.989605,-0.64135,0.674234,-0.217529,-2.07605,0.357869,0.678703,0.988875,-1.68943,0.321253,1,-1,-1,-0.962203,-0.98026,-0.990031,-0.994251,-0.992027,-0.995185,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.643889,-0.675438,0.215359,-2.07719,-0.358213,-0.679424,0.988097,-0.643258,-0.675688,0.2152,-2.07725,-0.358786,-0.679261,0.987375,1.49039e-05,-1.45759e-05,-5.25059e-08,7.18985e-07,1.36235e-07,7.88421e-07,2.00156e-07,6.67212e-07,1.42171e-07,6.05015e-07,1.15093e-07,0,0,0,0,0,0,0,0,0,0,0
8.725,-0.641391,0.67423,-0.217554,-2.07604,0.357835,0.678719,0.988942,-0.640784,0.674486,-0.217375,-2.0761,0.358404,0.678562,0.988212,-1.68943,0.321265,1,-1,-1,-0.962212,-0.980266,-0.990034,-0.994254,-0.992035,-0.995192,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.643324,-0.67569,0.215206,-2.07725,-0.358749,-0.67928,0.987435,-0.642692,-0.675938,0.215047,-2.0773,-0.35932,-0.679117,0.986713,1.49826e-05,-1.45771e-05,-5.21802e-08,7.22422e-07,1.36692e-07,7.92192e-07,2.00823e-07,6.70467e-07,1.42607e-07,6.07972e-07,1.15405e-07,0,0,0,0,0,0,0,0,0,0,0
8.726,-0.640826,0.674482,-0.217401,-2.07609,0.35837,0.678578,0.988278,-0.640218,0.674736,-0.217222,-2.07616,0.358937,0.67842,0.987548,-1.68944,0.321277,1,-1,-1,-0.962221,-0.980273,-0.990038,-0.994257,-0.992044,-0.995198,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.642758,-0.67594,0.215052,-2.0773,-0.359283,-0.679137,0.986773,-0.642125,-0.676186,0.214894,-2.07736,-0.359853,-0.678973,0.98605,1.50613e-05,-1.45784e-05,-5.18587e-08,7.25865e-07,1.37151e-07,7.95969e-07,2.01492e-07,6.73729e-07,1.43044e-07,6.10934e-07,1.15718e-07,0,0,0,0,0,0,0,0,0,0,0
8.727,-0.64026,0.674733,-0.217248,-2.07615,0.358904,0.678435,0.987615,-0.639651,0.674986,-0.217069,-2.07622,0.35947,0.678277,0.986884,-1.68945,0.321289,1,-1,-1,-0.96223,-0.98028,-0.990042,-0.99426,-0.992052,-0.995204,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.642191,-0.676189,0.214899,-2.07736,-0.359816,-0.678992,0.98611,-0.641557,-0.676433,0.214741,-2.07742,-0.360384,-0.678828,0.985387,1.51402e-05,-1.45797e-05,-5.15414e-08,7.29314e-07,1.37611e-07,7.99754e-07,2.02162e-07,6.76997e-07,1.43482e-07,6.13902e-07,1.16031e-07,0,0,0,0,0,0,0,0,0,0,0
8.728,-0.639693,0.674982,-0.217095,-2.0762,0.359437,0.678292,0.986951,-0.639084,0.675234,-0.216916,-2.07627,0.360001,0.678133,0.98622,-1.68945,0.3213,1,-1,-1,-0.962238,-0.980286,-0.990045,-0.994263,-0.992061,-0.995211,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.641623,-0.676436,0.214746,-2.07742,-0.360348,-0.678847,0.985447,-0.640989,-0.676679,0.214588,-2.07747,-0.360914,-0.678682,0.984724,1.52191e-05,-1.45812e-05,-5.12282e-08,7.3277e-07,1.38072e-07,8.03545e-07,2.02835e-07,6.8027e-07,1.43921e-07,6.16876e-07,1.16346e-07,0,0,0,0,0,0,0,0,0,0,0
8.729,-0.639125,0.67523,-0.216942,-2.07626,0.359968,0.678148,0.986287,-0.638516,0.67548,-0.216764,-2.07633,0.360531,0.677988,0.985556,-1.68946,0.321311,1,-1,-1,-0.962247,-0.980292,-0.990049,-0.994266,-0.992069,-0.995217,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.641055,-0.676682,0.214593,-2.07747,-0.360878,-0.678701,0.984784,-0.640421,-0.676924,0.214435,-2.07753,-0.361443,-0.678535,0.984061,1.52981e-05,-1.45826e-05,-5.09191e-08,7.36231e-07,1.38534e-07,8.07344e-07,2.03509e-07,6.8355e-07,1.44362e-07,6.19855e-07,1.16662e-07,0,0,0,0,0,0,0,0,0,0,0
8.73,-0.638558,0.675477,-0.216789,-2.07631,0.360498,0.678003,0.985623,-0.637947,0.675725,-0.216612,-2.07638,0.361059,0.677842,0.984892,-1.68947,0.321322,1,-1,-1,-0.962255,-0.980298,-0.990053,-0.994269,-0.992077,-0.995223,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.640487,-0.676927,0.21444,-2.07753,-0.361407,-0.678555,0.984121,-0.639851,-0.677167,0.214283,-2.07759,-0.36197,-0.678388,0.983397,1.53771e-05,-1.45842e-05,-5.06143e-08,7.39698e-07,1.38997e-07,8.11149e-07,2.04184e-07,6.86836e-07,1.44804e-07,6.2284e-07,1.16978e-07,0,0,0,0,0,0,0,0,0,0,0
8.731,-0.637989,0.675723,-0.216637,-2.07637,0.361026,0.677858,0.984959,-0.637378,0.67597,-0.216459,-2.07644,0.361586,0.677696,0.984227,-1.68947,0.321332,1,-1,-1,-0.962263,-0.980304,-0.990056,-0.994272,-0.992085,-0.995229,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.639917,-0.67717,0.214288,-2.07759,-0.361935,-0.678407,0.983457,-0.639281,-0.677409,0.21413,-2.07764,-0.362496,-0.67824,0.982734,1.54562e-05,-1.45858e-05,-5.03136e-08,7.43171e-07,1.39462e-07,8.14961e-07,2.04862e-07,6.90127e-07,1.45247e-07,6.2583e-07,1.17296e-07,0,0,0,0,0,0,0,0,0,0,0
8.732,-0.63742,0.675967,-0.216485,-2.07643,0.361553,0.677711,0.984294,-0.636808,0.676212,-0.216308,-2.07649,0.362112,0.677549,0.983562,-1.68948,0.321343,1,-1,-1,-0.962271,-0.98031,-0.99006,-0.994275,-0.992093,-0.995235,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.639347,-0.677412,0.214135,-2.07764,-0.362461,-0.67826,0.982794,-0.638711,-0.677649,0.213978,-2.0777,-0.363021,-0.678092,0.98207,1.55354e-05,-1.45874e-05,-5.00171e-08,7.4665e-07,1.39928e-07,8.1878e-07,2.05541e-07,6.93425e-07,1.45691e-07,6.28826e-07,1.17614e-07,0,0,0,0,0,0,0,0,0,0,0
